tweet_url,text,user,tweet_id,timestamp,datetime,date,hour,ymdh,retweet,retweeting
https://twitter.com/MJB11114/status/1448420649865601026,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",MJB11114,1448420649865601026,1634165367939,2021-10-13 22:49:27.939,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/philipzuba/status/1448420583268552707,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",philipzuba,1448420583268552707,1634165352061,2021-10-13 22:49:12.061,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/billmill07/status/1448419452572274688,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",billmill07,1448419452572274688,1634165082482,2021-10-13 22:44:42.482,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/SteveHeinrich12/status/1448419096136241154,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",SteveHeinrich12,1448419096136241154,1634164997501,2021-10-13 22:43:17.501,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/BabiebootooLynn/status/1448418784239308807,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",BabiebootooLynn,1448418784239308807,1634164923139,2021-10-13 22:42:03.139,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/houstonsupertec/status/1448418449533902853,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",houstonsupertec,1448418449533902853,1634164843339,2021-10-13 22:40:43.339,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/BeeSue64687496/status/1448418212866150405,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",BeeSue64687496,1448418212866150405,1634164786913,2021-10-13 22:39:46.913,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/miltyhonza/status/1448417877720281093,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",miltyhonza,1448417877720281093,1634164707008,2021-10-13 22:38:27.008,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/Dambr0h/status/1448417276579958788,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",Dambr0h,1448417276579958788,1634164563685,2021-10-13 22:36:03.685,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/BBMcGinty/status/1448417245542207492,"RT @RSPolitics: Trump is supporting an absurd election audit in a state he lost handily, while calling for the Republicans who aren’t fully…",BBMcGinty,1448417245542207492,1634164556285,2021-10-13 22:35:56.285,2021-10-13,22,2021101322,True,@RSPolitics
https://twitter.com/evilunicorn27/status/1448417186310246402,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,evilunicorn27,1448417186310246402,1634164542163,2021-10-13 22:35:42.163,2021-10-13,22,2021101322,True,@RollingStone
https://twitter.com/LadyFaye7/status/1448416647975481357,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",LadyFaye7,1448416647975481357,1634164413814,2021-10-13 22:33:33.814,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/alsmith75146234/status/1448415976962367495,@goodbye56789 @MuellerSheWrote https://t.co/3gCZY2arLV,alsmith75146234,1448415976962367495,1634164253832,2021-10-13 22:30:53.832,2021-10-13,22,2021101322,False,
https://twitter.com/givemepie360/status/1448415722330230784,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,givemepie360,1448415722330230784,1634164193123,2021-10-13 22:29:53.123,2021-10-13,22,2021101322,True,@RollingStone
https://twitter.com/LauraQuick/status/1448414424184852480,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",LauraQuick,1448414424184852480,1634163883621,2021-10-13 22:24:43.621,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/geozsimmons/status/1448414286183903238,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",geozsimmons,1448414286183903238,1634163850719,2021-10-13 22:24:10.719,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/vbeezs/status/1448413816748978181,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",vbeezs,1448413816748978181,1634163738797,2021-10-13 22:22:18.797,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/USSF01/status/1448412838670659587,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",USSF01,1448412838670659587,1634163505605,2021-10-13 22:18:25.605,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/linmp1031/status/1448412614996987905,Trump Is Trying to Steal Michigan in 2024 – Rolling Stone https://t.co/1wYF1NubSL,linmp1031,1448412614996987905,1634163452277,2021-10-13 22:17:32.277,2021-10-13,22,2021101322,False,
https://twitter.com/ladybuttons1/status/1448411927051264000,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",ladybuttons1,1448411927051264000,1634163288258,2021-10-13 22:14:48.258,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/arnold_ramona/status/1448411894969106436,Trump Is Laying the Groundwork to Steal Michigan in 2024 #SmartNews  https://t.co/K0XnBcdtbr,arnold_ramona,1448411894969106436,1634163280609,2021-10-13 22:14:40.609,2021-10-13,22,2021101322,False,
